molecule_id,smiles,type,units,value,molecular_weight,pIC50
CHEMBL147314,CCCCC(N)C(=O)N1CCCCC1,IC50,nM,250000.0,198.30999999999992,3.6020599913279625
CHEMBL147583,NCC(N)C(=O)N1CCCCC1,IC50,nM,1000000.0,171.24399999999994,3.0
CHEMBL147691,CCC(C)C(N)C(=O)N1CCC(O)C1,IC50,nM,93000.0,200.28199999999995,4.031517051446065
CHEMBL147923,NCCC(N)C(=O)N1CCCCC1,IC50,nM,500000.0,185.27099999999993,3.3010299956639813
CHEMBL148002,CCC(C)C(N)C(=O)N(C)C,IC50,nM,360000.0,158.24499999999998,3.4436974992327127
CHEMBL148025,NC(C(=O)N1CCCCC1)C1CCCCC1,IC50,nM,217000.0,224.34799999999993,3.6635402661514704
CHEMBL148026,CCC(C)C(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,IC50,nM,500000.0,304.39,3.3010299956639813
CHEMBL148127,CCC(C)C(N)C(=O)N1CCCCCC1,IC50,nM,374000.0,212.3369999999999,3.4271283977995197
CHEMBL148142,CCC(C)C(N)C(=O)NC1CCCC1,IC50,nM,1000000.0,198.30999999999995,3.0
CHEMBL148261,CCC(C)C(N)C(=O)N1CCC(F)C1,IC50,nM,3500.0,202.27299999999994,5.455931955649724
CHEMBL148285,CCC(N)C(=O)N1CCCCC1,IC50,nM,250000.0,170.25599999999994,3.6020599913279625
CHEMBL148392,NCCC(N)C(=O)N1CCNCC1,IC50,nM,1000000.0,186.25899999999996,3.0
CHEMBL148461,NCC[C@H](N)C(=S)N1CCCCC1,IC50,nM,1000000.0,201.33899999999994,3.0
CHEMBL148954,NCCCC(N)C(=O)N1CCSC1,IC50,nM,81000.0,203.31099999999995,4.0915149811213505
CHEMBL148955,NCCCCC(N)C(=O)N1CCSC1,IC50,nM,318000.0,217.33799999999997,3.4975728800155674
CHEMBL149498,NCCCCC(N)C(=O)N1CCCCCC1,IC50,nM,1000000.0,227.35199999999992,3.0
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,nM,490.0,286.23900000000003,6.309803919971486
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,nM,120.0,286.23900000000003,6.920818753952375
CHEMBL151461,O=C(C1CCC[C@H]1B(O)O)[C@@H]1CCCN1,IC50,nM,88200.0,211.07,4.054531414868181
CHEMBL151999,CC(C)c1cccc(C(C)C)c1N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=S,IC50,nM,30347.40188305629,395.421,4.517878484033566
CHEMBL152529,Cc1cccc(C)c1N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,IC50,nM,337500.0,296.2820000000001,3.4717262228329564
CHEMBL153037,CC(C)c1cccc(C(C)C)c1N1C(=S)c2c(F)c(F)c(F)c(F)c2C1=S,IC50,nM,36695.99916401167,411.48900000000003,4.435381282769935
CHEMBL153096,CCc1cccc(CC)c1N1C(=O)c2cccc(O)c2C1=O,IC50,nM,43300.0,295.338,4.363512103646634
CHEMBL153236,CSc1ccccc1N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,IC50,nM,318145.08688542317,314.32200000000006,3.497374779185655
CHEMBL1614729,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1,IC50,nM,18.0,312.413,7.7447274948966935
CHEMBL1614845,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,IC50,nM,10.0,552.6190000000003,8.0
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,nM,37150.0,318.237,4.430041181903406
CHEMBL1644844,Cc1ccc(-c2c(CC(=O)Nc3cccc([S+](C)[O-])c3)c(C)nc(CC(C)C)c2CN)cc1.Cl,IC50,nM,2.8,500.10800000000035,8.55284196865778
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,nM,0.6,228.247,9.221848749616356
CHEMBL1650403,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nccc1=O,IC50,nM,14.0,309.373,7.853871964321762
CHEMBL1650404,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,IC50,nM,6.0,327.363,8.221848749616356
CHEMBL1650405,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,IC50,nM,7.0,343.81800000000004,8.154901959985743
CHEMBL1650406,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,IC50,nM,8.0,402.2960000000001,8.096910013008056
CHEMBL1650407,CC(C)(C)c1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,IC50,nM,7400.0,444.37700000000007,5.130768280269024
CHEMBL1650408,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(I)c1=O,IC50,nM,6.0,435.269,8.221848749616356
CHEMBL1650409,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1C,IC50,nM,10.0,337.42700000000013,8.0
CHEMBL1650410,CCc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,17.0,337.4270000000001,7.769551078621726
CHEMBL1650411,COc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,4.0,339.39900000000006,8.397940008672037
CHEMBL1650412,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc(-c2ccccc2)cc1=O,IC50,nM,23.0,385.47100000000006,7.638272163982407
CHEMBL1650413,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(c1=O)CCCC2,IC50,nM,13.0,363.4650000000002,7.886056647693163
CHEMBL1650414,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2)c1=O,IC50,nM,23.0,385.47100000000006,7.638272163982407
CHEMBL1650415,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccccc1,IC50,nM,540.0,399.49800000000016,6.267606240177032
CHEMBL1650416,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2F)c1=O,IC50,nM,240.0,403.46100000000007,6.619788758288394
CHEMBL1650417,COc1ccccc1-c1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,990.0,415.4970000000001,6.00436480540245
CHEMBL1650418,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccoc2)c1=O,IC50,nM,12.0,375.4320000000001,7.920818753952375
CHEMBL1650419,Cc1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1-c1ccoc1,IC50,nM,77.0,389.4590000000002,7.113509274827518
CHEMBL1650420,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2cc[nH]c2)c1=O,IC50,nM,5.0,374.44800000000004,8.301029995663981
CHEMBL1650421,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(N2CCCC2)c1=O,IC50,nM,200.0,378.4800000000002,6.698970004336019
CHEMBL1650422,C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,5.0,333.3950000000001,8.301029995663981
CHEMBL1650423,CC#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,5.0,347.4220000000001,8.301029995663981
CHEMBL1650424,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(C#CCO)c1=O,IC50,nM,20.0,363.4210000000001,7.698970004336019
CHEMBL1650425,CC(C)(C)C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,570.0,389.5030000000001,6.2441251443275085
CHEMBL1650426,C=Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,8.0,335.41100000000006,8.096910013008056
CHEMBL1650427,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccccc2)c1=O,IC50,nM,22.0,411.50900000000007,7.657577319177793
CHEMBL1650428,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccc(F)cc2)c1=O,IC50,nM,21.0,429.4990000000001,7.6777807052660805
CHEMBL1650429,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2cccnc2)c1=O,IC50,nM,6.0,412.49700000000007,8.221848749616356
CHEMBL1650430,N#Cc1ccsc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,IC50,nM,3.0,394.298,8.522878745280337
CHEMBL1650431,N#Cc1cc(F)ccc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,IC50,nM,430.0,345.35300000000007,6.366531544420414
CHEMBL1650432,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O,IC50,nM,8.0,345.35300000000007,8.096910013008056
CHEMBL1650433,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Cl)c1=O,IC50,nM,8.0,361.80800000000005,8.096910013008056
CHEMBL1650434,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,IC50,nM,6.0,406.25900000000007,8.221848749616356
CHEMBL1650435,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)[nH]c1=O,IC50,nM,4.0,325.372,8.397940008672037
CHEMBL1650436,Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,57.0,373.84400000000005,7.2441251443275085
CHEMBL1650437,CCn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,68.0,353.42600000000004,7.167491087293763
CHEMBL1650438,N[C@@H]1CCCN(c2cc(=O)[nH]c(=O)n2Cc2ccccc2Br)C1,IC50,nM,36.0,379.25800000000004,7.443697499232712
CHEMBL1650439,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2Br)c1=O,IC50,nM,12.0,393.285,7.920818753952375
CHEMBL1650440,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O,IC50,nM,8.0,411.27500000000003,8.096910013008056
CHEMBL1650441,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O,IC50,nM,14.0,366.824,7.853871964321762
CHEMBL1650442,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccc(F)cc2Cl)c1=O,IC50,nM,890.0,366.824,6.050609993355087
CHEMBL1650443,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,IC50,nM,1.3,357.38900000000007,8.886056647693163
CHEMBL1650444,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O,IC50,nM,27.0,383.27900000000005,7.568636235841013
CHEMBL1650445,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2c(F)ccc(F)c2Cl)c1=O,IC50,nM,830.0,384.814,6.080921907623926
CHEMBL1650446,CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,IC50,nM,17000.0,313.36100000000005,4.769551078621726
CHEMBL1650447,Cn1c(=O)cc(NC2CCCCNC2)n(Cc2ccccc2C#N)c1=O,IC50,nM,590.0,353.42600000000004,6.229147988357855
CHEMBL1650448,Cn1c(=O)cc(N2CCCCC(N)C2)n(Cc2ccccc2C#N)c1=O,IC50,nM,3800.0,353.42600000000004,5.42021640338319
CHEMBL1650449,Cn1c(=O)cc(N2CCC[C@@](C)(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,IC50,nM,10.0,371.41600000000005,8.0
CHEMBL1651763,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2sccc2c1=O,IC50,nM,0.87,365.46200000000005,9.060480747381382
CHEMBL1651764,Cc1csc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c12,IC50,nM,1.32,379.4890000000001,8.87942606879415
CHEMBL1651765,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O,IC50,nM,88.82,433.45900000000006,7.051489231162343
CHEMBL1651766,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccsc2c1=O,IC50,nM,0.33,365.46200000000005,9.481486060122112
CHEMBL1651767,Cc1csc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc12,IC50,nM,1.72,379.4890000000002,8.76447155309245
CHEMBL16709,CC(C)C(N)C(=O)N1CCCC1,IC50,nM,548.0,170.25599999999994,6.261219441515631
CHEMBL1672127,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O.O,IC50,nM,5.3,372.5090000000001,8.275724130399212
CHEMBL1681802,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,IC50,nM,330.0,429.4370000000001,6.481486060122113
CHEMBL1681806,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccccc1)Cc1cc(F)c(F)cc1F,IC50,nM,77.0,473.94800000000015,7.113509274827518
CHEMBL1681811,Cc1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2.Cl,IC50,nM,77.06,389.809,7.113170995323018
CHEMBL168281,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1,IC50,nM,220.0,483.53400000000016,6.657577319177793
CHEMBL1682974,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CC1,IC50,nM,33.0,431.48000000000013,7.481486060122112
CHEMBL1682975,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccccc1,IC50,nM,140.0,408.5140000000001,6.853871964321762
CHEMBL1682976,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccccc1C(F)(F)F,IC50,nM,110.0,476.51100000000014,6.958607314841775
CHEMBL1682977,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C#N)c1,IC50,nM,85.0,433.52400000000017,7.070581074285707
CHEMBL1682978,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(C#N)cc1,IC50,nM,180.0,433.52400000000017,6.7447274948966935
CHEMBL1682979,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(N)cc1,IC50,nM,140.0,423.52900000000017,6.853871964321762
CHEMBL1682980,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,IC50,nM,400.0,492.51000000000016,6.3979400086720375
CHEMBL1682981,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C(N)=O)c1,IC50,nM,99.0,451.5390000000002,7.00436480540245
CHEMBL1682982,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(C(N)=O)cc1,IC50,nM,84.0,451.5390000000002,7.075720713938118
CHEMBL1682983,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(F)cc1F,IC50,nM,150.0,444.49400000000014,6.823908740944319
CHEMBL1682984,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2cnco2)cc1,IC50,nM,130.0,475.5610000000002,6.886056647693163
CHEMBL1682985,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2csnn2)cc1,IC50,nM,94.0,492.6170000000002,7.026872146400302
CHEMBL1683086,Cc1[nH]ncc1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,280.0,412.5060000000002,6.552841968657781
CHEMBL1683087,Cn1cnc(S(=O)(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)c1,IC50,nM,500.0,412.50600000000014,6.301029995663981
CHEMBL1683088,Cc1oncc1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,170.0,413.4900000000002,6.769551078621726
CHEMBL1683089,CC(=O)Nc1nc(C)c(S(=O)(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)s1,IC50,nM,100.0,486.61000000000024,7.0
CHEMBL1683090,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccnc1,IC50,nM,110.0,409.5020000000001,6.958607314841775
CHEMBL1683091,Cc1noc(C)c1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,55.0,427.51700000000017,7.259637310505756
CHEMBL1683092,CCN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1c(C)noc1C,IC50,nM,38.0,441.54400000000027,7.42021640338319
CHEMBL1683093,Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,670.0,503.6150000000003,6.173925197299173
CHEMBL1683094,Cc1noc(C)c1S(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,570.0,523.5680000000002,6.2441251443275085
CHEMBL1683095,CCN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(C)(=O)=O,IC50,nM,260.0,360.47000000000014,6.585026652029182
CHEMBL1683096,CS(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,1300.0,422.5410000000002,5.886056647693163
CHEMBL1683097,CS(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,2400.0,442.4940000000002,5.619788758288394
CHEMBL1683098,CC(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,120.0,310.3880000000001,6.920818753952375
CHEMBL1683099,CC(=O)N(C)[C@H]1CC[C@@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,990.0,310.3880000000001,6.00436480540245
CHEMBL1683100,CC(C)C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,130.0,338.44200000000006,6.886056647693163
CHEMBL1683101,CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,110.0,352.46900000000005,6.958607314841775
CHEMBL1683102,CN(C(=O)CCN)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,730.0,339.43000000000006,6.136677139879544
CHEMBL1683103,CN(C(=O)CCC(=O)O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,140.0,368.4240000000001,6.853871964321762
CHEMBL1683104,CN(C(=O)c1cccnc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,140.0,373.44700000000006,6.853871964321762
CHEMBL1683105,CN(C(=O)c1csnn1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,120.0,380.4640000000001,6.920818753952375
CHEMBL1683106,CN(C(=O)c1ccno1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,120.0,363.4080000000001,6.920818753952375
CHEMBL1683107,CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,110.0,411.4960000000002,6.958607314841775
CHEMBL1683108,Cc1noc(C)c1C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,140.0,391.4620000000001,6.853871964321762
CHEMBL1683109,Cn1ccc(C(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)n1,IC50,nM,140.0,376.4510000000001,6.853871964321762
CHEMBL1683110,CCN(C(C)=O)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,260.0,324.4150000000001,6.585026652029182
CHEMBL1683111,CC(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,110.0,386.4860000000001,6.958607314841775
CHEMBL1683112,CC(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,100.0,406.43900000000014,7.0
CHEMBL1683113,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCC(F)(F)C2)CC1,IC50,nM,1000.0,344.3960000000001,6.0
CHEMBL1683114,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC(F)(F)C2)CC1,IC50,nM,850.0,344.3960000000001,6.070581074285707
CHEMBL1683115,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CC1,IC50,nM,280.0,429.4370000000001,6.552841968657781
CHEMBL1683116,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@@H](N2CCCCC2)CC1,IC50,nM,1800.0,322.44300000000015,5.7447274948966935
CHEMBL1683117,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCCCC2)CC1,IC50,nM,330.0,322.44300000000015,6.481486060122113
CHEMBL1683118,NC(=O)C1CCCN([C@H]2CC[C@@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,1300.0,365.46800000000013,5.886056647693163
CHEMBL1683119,NC(=O)C1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,57.0,365.46800000000013,7.2441251443275085
CHEMBL1683120,NC(=O)[C@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,200.0,365.46800000000013,6.698970004336019
CHEMBL1683121,NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,70.0,365.46800000000013,7.154901959985743
CHEMBL1683122,NC(=O)O[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,310.0,381.46700000000016,6.508638306165727
CHEMBL1683123,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N2CCC[C@@H](O)C2)CC1,IC50,nM,270.0,338.4420000000001,6.568636235841013
CHEMBL1683124,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](NCCCC(F)(F)F)CC1,IC50,nM,910.0,364.40200000000004,6.040958607678906
CHEMBL1683125,CN(Cc1ccc(C#N)cc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,290.0,383.4860000000001,6.5376020021010435
CHEMBL1683126,CN(Cc1cccc(C#N)c1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,220.0,383.48600000000005,6.657577319177793
CHEMBL1683127,CCN(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,710.0,372.50300000000004,6.1487416512809245
CHEMBL1683128,N[C@H](Cc1cc(F)ccc1F)[C@H]1CC[C@H](N(CCCC(F)(F)F)Cc2ccccc2)CC1,IC50,nM,690.0,454.52700000000016,6.161150909262744
CHEMBL1683129,CC(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,450.0,282.33400000000006,6.346787486224656
CHEMBL1683130,CS(=O)(=O)N1CCC([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,nM,130.0,318.3890000000001,6.886056647693163
CHEMBL1683131,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccccn2)CC1,IC50,nM,450.0,317.38300000000004,6.346787486224656
CHEMBL1683132,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cccnc2)CC1,IC50,nM,110.0,317.38300000000004,6.958607314841775
CHEMBL1683133,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccncc2)CC1,IC50,nM,430.0,317.38300000000004,6.366531544420414
CHEMBL1683134,N#Cc1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,IC50,nM,77.0,342.3930000000001,7.113509274827518
CHEMBL1683135,Cc1ccc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c(C)n1,IC50,nM,71.0,345.4370000000001,7.1487416512809245
CHEMBL1683136,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1,IC50,nM,110.0,335.37300000000005,6.958607314841775
CHEMBL1683137,CCOC(=O)c1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,IC50,nM,82.0,389.4460000000001,7.086186147616283
CHEMBL1683138,NOC(=O)c1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,IC50,nM,18.0,376.4070000000001,7.7447274948966935
CHEMBL1683139,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ncccn2)CC1,IC50,nM,670.0,318.37100000000004,6.173925197299173
CHEMBL1683140,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cncnc2)CC1,IC50,nM,75.0,318.37100000000004,7.1249387366083
CHEMBL1683141,COc1ncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)cn1,IC50,nM,78.0,348.3970000000001,7.107905397309519
CHEMBL1683142,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cnc(O)nc2)CC1,IC50,nM,72.0,334.37000000000006,7.142667503568731
CHEMBL1683143,COC(=O)C1CCCC(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,54.0,380.4790000000001,7.267606240177032
CHEMBL1683144,N[C@H](Cc1cc(F)ccc1F)C1CCN(C2CCCC(C(=O)O)C2)CC1,IC50,nM,51.0,366.45200000000017,7.292429823902063
CHEMBL1683145,NC(=O)C1CCCC(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,nM,21.0,365.46800000000013,7.6777807052660805
CHEMBL1683476,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)O)Cc1cc(F)c(F)cc1F,IC50,nM,601.0,384.807,6.221125527997261
CHEMBL1683477,COC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,204.0,398.834,6.690369832574102
CHEMBL1683478,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCC(=O)O)Cc1cc(F)c(F)cc1F,IC50,nM,212.0,441.85900000000015,6.673664139071248
